Sentences,Aspects,Sentence Sentiment,Aspects Sentiment
"افضل مزاق للاسماك
كان مفاجئا جودة الطعام ومذاقه الرائع في فيش ماركت حيث استمتعت كثيرا جدا بالطعام ولم يكن هناك زفارة في الطعام والمأكولات مثل الجمبري والكابوريا و الكابوريا والسبيك البورة في منهى الروعة والسلطات من اجمل السلطات تذوقها في مطاعم الاسماك  الخدمة سريعة جدا العاملين ودودين المنظر رائع  العيوب  سعر السلطات مبالغ فيه جدا جدا  شورب السي فود مذاقها وطريقة عملها ليس على المستوى المطلوب ولا يقارن بمزاق الأطعمة الاخرى  السعر مرتفع بالضريبة والخدمة ولكن من غيرهم معتدل جدا",,1,
"افضل مكان لتذوق الطعم الشرقى الاصيل
لا يمن ان ازور الاسكندريه بدون تناول الطعام فى بلبع , وتعتبر هذه المره المائه لزياره هذا المكان, فهناك تتمتع بمذاق الدجاج المحشى والحمام المحشى واجمل طاجن باميه باللحم , بالاضافه الى طلب البط الدمياطى , وفته الكوارع , بستثناء اجمل انواع السلاطات , وكل هذا فى قريه بلبع الموجوده بسيدى بشر فأنا بعد تجربتى اكثر من مره وجدت انه افضل من قريه بلبع فى الداون تاون . شكرا بلبع على جوده الطعام وجوده الخدمه",,1,
"تجربة تستحق الإعادة
زرنا هذا المطعم انا وصديق للحصول على وجبة خفيفة وتحلية رائعة وقضاء بعض الوقت بكفر عبده كان المكان مزدحم وصاخب ويحتوي على عائلات ومجموعات من الأصدقاء الموظفون لا يبتسمون وهذا ما لفت نظري منذ البداية . بدايتا من موظفة الإستقبال الى الويترز ولكنهم كانوا وادودين مع زبائن الدائمين المكان من ما يعرفونهم, وهذا ما لاحظته. فلم أكن أحس بالترحيب المقدم لزبائن الدائمين موجه الينا بالمرة !! الطعام كان جيد جدا والمشروبات أيضا والتحلية كانت جيدة جدا ولكني كنت منتظر ان التحلية تكون مميزة في المجمل لم احمل رأي قطعي عن المكان وأود زيارته مرة أخرى للنأكد من مدى ترحيب العاملين بالزبائن الجديدة وليس فقط الزبائن الدائمين من الشباب",,0,
"القريه جيده جدا
القرية جيدة جداً من حيث نوعية الأطعمة وجودتها وتشكيلة الطعام وجودة طهيه وتقديمه،كذلك الأسعار معتدلة ومعقولة جداً بالنسبة لما يقدم الخدمة جيده جدا والمكان جميل وبه جو حميمى خاصه من جانب فريق العمل والمكان نظيف ومحترم إلى حد كبير",,1,
"عشا ممتاز مع الأصدقاء
أحسن عشا برفقة أحفادي وأصدقائهم اخترنا السمك الطازج الاروس والجمبري والسوبيط وحضوره لنا مشوي ومقلي وكمية كبيرة من السلطات وللآخرين طلبوا مشويات لحمة كان عشا بصراحة في منتهي العظمة الي العام القادم",,1,
"انا عمرى ما شوفت ناس طيبه كده
دى كانت اول مره ليه و انبهرت من الخدمه بجد الخدمه سريعه اوى و الناس متعاونه جدا هو اه كلو بتمنو بس برضو.
الاكل جميل مش وحش بس فى احلى من كده و الاجواء عاديه مش واو يعنى و معظم الي موجودين عائلات",,1,
"احلى سترمبولى
الاكل رائع وخاصة الاسترمبولى ببرونى
المكرونات حلوة ولكنها كالاكل البيتى
الجو رائع
الخدمة جيدة
اسعاروه اصبحت عالية الى حد ما",,1,
"أكلة بحريات جميلة
المطعم جميل وبه ديكور جميل والاكل البحرى أكثر من رائع لان من يديرون المطعم مؤهلين للاسماك والاكل البحرى وبه منيوهات متنوعة وممتازة والسعر معقول",,1,
"أحلى أكلة فول
أحلى أكلة فول فى الشارع المطعم شعبى جدا والطعم شعبى جدا والتركيبة كلها شعبى بس فعلا ممتعة أنك تكون على راحتك خالص فى الاكل والحركة والتعامل شيىء ممتاز لتغيير نمط الحياة",,1,
"المطبخ المصرى
مطعم نموذجى ليس له مثيل فى مصر ولا فى العالم العربى ولاحتى فى العالم كله،هذا هو المطبخ المصرى الأصيل يمكنك تزوق الكباب والكفته المصرى بمزاقها الرائع وما يصاحبها من ارز برام ومحشى كوسه وخلافة اما الطواجن لن تجد لها مثيل ولا الفراخ المشويه او المحشيه اما لو كنت من هوات الأسماك فلن تجد اطعم من ذلك وعلى الطريقة السكندريه  والمطعم له فرع اخر فى الدون تاون امام كارفور",,1,
"أكل شعبي مميز
بحب ساندويتشات السجق والكبدة الاسكندراني من عنده ويعتبر الأفضل في السندويتشات الشعبي دي",,0,
"الطعام لذيذ والمكان رائع
ذهبت إلى هذا المكان في إفطار رمضان وكان أوبن بوفيه عبارة عن عدة مشويات مختلفة مع صينية بطاطس وفتة شاورما وفتة مصرية والحلو أم علي،الطعام كان لذيذ ومميز والمكان رائع والهواء جميل،المكان مطل على النيل والجلوس فيه ممتع،ما لم يعجبني فقط في الطعام هو الدجاج المشوي لأنه كان غير طري أو غير juicy كان مقدد نوعاً ما للأسف لكن غير ذلك المكان جميل والطعام لذيذ بكل ما فيه،كما أن الحمامات نظيفة والعناية بها جيدة وهذا شيء مهم في أي مطعم",,1,
"اجمل مكان لافطار رمضان
حقا رغم اعجابى الغير شديد به فى الايام العادية من ساندويتشات او اطباق الا اننى انصح به و بشده لافطار رمضان من حيث جودة السعر.. بوفيه مفتوح.. خدمة مميزة الا انه نظرا لضيق المكان فانه يحتاج للحجز مسبقا بفترة طويلة.",,1,
"خدمة ممتازة
العصائر رائعة والمأكولات ممتازة والخدمة كذلك المكان بكل الديكور رائع هو ملتقى رائع مع الاصدقاء لتقضى وقت جميل",,1,
"وسط البلد
الخدمة ثم الخدمة ثم الخدمة ممتازة جدا والبرتقال ممتاز",,1,
"التصميم رائع و جميل
تصميم المكان ممتاز و فريد من نوعه و له طابع خاص و كأنك فى الغابات و الطعام ممتاز و السعر مناسب و الخدمه ممتازه و لكن بطيئه بعض الشئ و المطعم مزدحم و من الأفضل الحجز",,1,
"الطعام ممتاز
دائم التردد على فرع المهندسين منذ فترة كبيرة مكان راقى وله ديكور جميل والخدمة واصناف الطعام مميزة والموظفين مهذبين جدا",,1,
